Name,Power,Power_Coeff,Torque,Torque_Coeff,Speed,Speed_Coeff,Acceleration,Acceleration_Coeff,Handling,Handling_Coeff,Offroad,Offroad_Coeff,Tags,Price
"Renault                    4",30,0,5,47,0,8,111,0,7,26,1,8,27,0,8,46,0,9,"класс  A           хэтчбек               Франция                       60                               1","4800 /"
"Ford                  Capri",59,0,8,97,1,145,0,7,18,9,2,26,1,57,1,"класс             хэтчбек               США                      60                               1","5000 /"
"Ferrari	               512 S",550,1,490,1,350,0,8,3,5,0,5,95,1,12,0,6,"класс              купе              Италия                     70                              5                        автоспорт","50 000 /"
"Renault               	5",41,0,6,77,0,9,134,0,9,23,3,2,6,40,1,43,0,8,"класс              хэтчбек               Франция                       70                             1","5200 /"
"Ford 	       Pinto",75,0,7,130,0,9,138,1,14,6,2,47,1,38,0,8,"класс              хэтчбек               Франция                       70                             1","5500 /"
"Renault	              17",90,0,7,118,0,9,169,1,13,2,54,1,47,0,8,"класс              хэтчбек               Франция                       70                             1","6900 /"
"Citroen	        Mehari",26,0,6,35,0,9,125,0,6,29,2,30,0,7,101,1,2,"класс              внедорожник               Франция                     70                               1","7000 /"
"Ford                     Capri",108,0,9,171,1,178,0,7,9,8,1,7,52,0,8,50,1,"класс             хэтчбек               США                      70                               1","7500 /"
"Renault	     Alpine A 310",125,0,8,147,0,9,215,1,9,1,7,86,1,34,0,8,"класс              купе              Франция                       70                             2","12 000 /"
"Ford 	         Capri 2600 GT",144,0,9,221,0,9,190,1,8,9,1,6,57,1,47,0,8,"класс             хэтчбек               США                      70                               2","12 400 /"
"Ford              Mustang            Mach 1",157,1,353,1,2,184,1,10,9,1,9,50,1,38,0,8,"класс             купе              США                      70                              2                               muscle car","13 100 /"
"Renault	           IKA Torino Coupe TS",160,0,9,304,0,9,175,1,8,3,1,5,66,0,8,41,0,8,"класс              купе              Франция                       70                             2","11 800 /"
"Chevrolet	Cheyenne",165,0,7,380,0,9,145,0,6,17,4,1,3,20,0,7,115,1,2,"класс              внедорожник               США                     70                               2","16 800 /"
"Ford 	         Gran Torino Sportsroof",248,1,405,1,2,200,1,1,6,8,1,3,40,0,8,45,1,"класс             купе              США                      70                               2                                muscle car","17 000 /"
"Chevrolet 	C20",255,0,6,407,0,9,137,0,7,10,6,1,1,15,0,7,100,1,2,"класс              внедорожник               США                     70                               2","17 900 /"
"BMW                   520 Милиция",115,0,9,165,1,172,0,7,12,3,1,9,55,0,8,50,1,"класс              седан               Германия                     70                               5                           коллекция","18 500 /"
"Chevrolet  	Impala",274,1,529,0,9,212,1,1,8,5,1,3,34,0,8,40,1,"класс             купе              США                      70                               2                               комфорт","19 500 /"
"BMW	          3.0 CS",203,0,9,271,0,7,224,0,9,7,5,1,3,60,1,48,0,8,"класс             купе              Германия                      70                               2","20 300 /"
"Porsche                  911 2.3",184,0,8,209,1,1,230,1,1,7,1,3,90,0,8,31,0,8,"класс              купе               Германия                      70                               2","21 200 /"
"Ford 	         Bronco Wagon Stroppe Baja Edition",127,0,9,298,1,145,0,6,13,1,4,32,0,8,187,1,"класс              внедорожник               США                     70                              3","22 000 /"
"Lamborghini	Urraco P250",223,0,9,226,1,1,240,1,1,8,4,1,5,80,1,36,0,8,"класс              купе               Италия                      70                               2","24 000 /"
"Porsche	          911 Carrera RS",210,0,9,255,1,1,240,1,1,6,3,1,2,92,0,8,30,0,8,"класс              купе               Германия                      70                               2","24 000 /"
"Citroen	          SM Rally Car",188,0,9,245,1,1,228,1,7,9,1,3,75,0,8,63,1,"класс              хэтчбек               Франция                      70                               4                         автоспорт","24 900 /"
"Renault	        Alpine A 110 1600 S Group 4",162,0,8,175,1,210,1,2,6,5,1,1,90,1,52,1,"класс              купе               Франция                      70                               5                         автоспорт","25 500 /"
"Porsche	          911 Carrera RS 2.7 Sport",210,0,9,255,1,1,245,1,1,5,8,1,2,96,0,8,28,0,8,"класс              купе               Германия                      70                               3                      widow maker","27 000 /"
"Ford 	      Torino Cobra 429 CJ",370,0,9,611,0,8,226,1,1,6,9,1,4,44,0,8,40,1,"класс             купе              США                      70                               3                              muscle car","31 000 /"
"Ferrari	          365 GTC/4",340,0,8,422,0,9,260,1,2,6,2,1,90,1,33,0,8,"класс              купе               Италия                      70                             3","32 000 /"
